experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-04T07:00:13.040Z,498.0,30.66,61.25,2026-09-04 12:45:13.040,1604.642777777778
Pulse experiments,pioreactor01,2026-09-04T07:00:42.940Z,496.0,30.66,61.2,2026-09-04 12:45:42.940,1604.650833333333
Pulse experiments,pioreactor01,2026-09-04T07:01:12.937Z,493.0,30.66,61.03,2026-09-04 12:46:12.937,1604.659166666667
Pulse experiments,pioreactor01,2026-09-04T07:01:42.937Z,490.0,30.67,61.1,2026-09-04 12:46:42.937,1604.6675
Pulse experiments,pioreactor01,2026-09-04T07:02:12.973Z,488.0,30.68,61.1,2026-09-04 12:47:12.973,1604.675833333333
Pulse experiments,pioreactor01,2026-09-04T07:02:42.934Z,488.0,30.67,61.15,2026-09-04 12:47:42.934,1604.684166666667
Pulse experiments,pioreactor01,2026-09-04T07:03:12.947Z,484.0,30.7,61.09,2026-09-04 12:48:12.947,1604.6925
Pulse experiments,pioreactor01,2026-09-04T07:03:42.942Z,485.0,30.72,61.1,2026-09-04 12:48:42.942,1604.700833333333
Pulse experiments,pioreactor01,2026-09-04T07:04:12.931Z,485.0,30.74,60.93,2026-09-04 12:49:12.931,1604.709166666667
Pulse experiments,pioreactor01,2026-09-04T07:04:42.937Z,529.0,30.76,60.91,2026-09-04 12:49:42.937,1604.7175
Pulse experiments,pioreactor01,2026-09-04T07:11:54.135Z,521.0,,,2026-09-04 12:56:54.135,1604.8375
Pulse experiments,pioreactor01,2026-09-04T07:12:24.134Z,525.0,31.92,58.17,2026-09-04 12:57:24.134,1604.845833333333
Pulse experiments,pioreactor01,2026-09-04T07:12:54.135Z,527.0,31.54,59.27,2026-09-04 12:57:54.135,1604.854166666667
Pulse experiments,pioreactor01,2026-09-04T07:13:24.134Z,528.0,31.26,60.02,2026-09-04 12:58:24.134,1604.8625
Pulse experiments,pioreactor01,2026-09-04T07:13:54.134Z,525.0,31.12,60.45,2026-09-04 12:58:54.134,1604.870833333333
Pulse experiments,pioreactor01,2026-09-04T07:14:24.134Z,521.0,30.99,60.66,2026-09-04 12:59:24.134,1604.879166666667
Pulse experiments,pioreactor01,2026-09-04T07:14:54.135Z,516.0,30.92,60.77,2026-09-04 12:59:54.135,1604.8875
Pulse experiments,pioreactor01,2026-09-04T07:15:24.135Z,511.0,30.84,60.92,2026-09-04 13:00:24.135,1604.895833333333
Pulse experiments,pioreactor01,2026-09-04T07:15:54.138Z,520.0,30.81,61.05,2026-09-04 13:00:54.138,1604.904166666667
Pulse experiments,pioreactor01,2026-09-04T07:16:24.140Z,519.0,30.75,61.11,2026-09-04 13:01:24.140,1604.9125
Pulse experiments,pioreactor01,2026-09-04T07:16:54.142Z,517.0,30.72,61.1,2026-09-04 13:01:54.142,1604.920833333333
Pulse experiments,pioreactor01,2026-09-04T07:17:24.139Z,513.0,30.69,61.13,2026-09-04 13:02:24.139,1604.929166666667
Pulse experiments,pioreactor01,2026-09-04T07:17:54.136Z,510.0,30.65,61.12,2026-09-04 13:02:54.136,1604.9375
Pulse experiments,pioreactor01,2026-09-04T07:18:24.145Z,508.0,30.61,61.16,2026-09-04 13:03:24.145,1604.945833333333
Pulse experiments,pioreactor01,2026-09-04T07:18:54.139Z,512.0,30.56,61.2,2026-09-04 13:03:54.139,1604.954166666667
Pulse experiments,pioreactor01,2026-09-04T07:19:24.176Z,513.0,30.52,61.31,2026-09-04 13:04:24.176,1604.9625
Pulse experiments,pioreactor01,2026-09-04T07:19:54.145Z,509.0,30.47,61.32,2026-09-04 13:04:54.145,1604.970833333333
Pulse experiments,pioreactor01,2026-09-04T07:20:24.139Z,507.0,30.44,61.34,2026-09-04 13:05:24.139,1604.979166666667
Pulse experiments,pioreactor01,2026-09-04T07:20:54.138Z,501.0,30.42,61.3,2026-09-04 13:05:54.138,1604.9875
Pulse experiments,pioreactor01,2026-09-04T07:21:24.138Z,497.0,30.4,61.33,2026-09-04 13:06:24.138,1604.995833333333
Pulse experiments,pioreactor01,2026-09-04T07:21:54.144Z,493.0,30.36,61.28,2026-09-04 13:06:54.144,1605.004166666667
Pulse experiments,pioreactor01,2026-09-04T07:22:24.141Z,491.0,30.34,61.32,2026-09-04 13:07:24.141,1605.0125
Pulse experiments,pioreactor01,2026-09-04T07:22:54.210Z,487.0,30.31,61.36,2026-09-04 13:07:54.210,1605.020833333333
Pulse experiments,pioreactor01,2026-09-04T07:23:24.182Z,486.0,30.3,61.4,2026-09-04 13:08:24.182,1605.029166666667
Pulse experiments,pioreactor01,2026-09-04T07:23:54.185Z,486.0,30.25,61.41,2026-09-04 13:08:54.185,1605.0375
Pulse experiments,pioreactor01,2026-09-04T07:24:24.140Z,481.0,30.23,61.37,2026-09-04 13:09:24.140,1605.045833333333
Pulse experiments,pioreactor01,2026-09-04T07:24:54.142Z,476.0,30.22,61.4,2026-09-04 13:09:54.142,1605.054166666667
Pulse experiments,pioreactor01,2026-09-04T07:25:24.140Z,475.0,30.22,61.44,2026-09-04 13:10:24.140,1605.0625
Pulse experiments,pioreactor01,2026-09-04T07:25:54.141Z,478.0,30.19,61.47,2026-09-04 13:10:54.141,1605.070833333333
Pulse experiments,pioreactor01,2026-09-04T07:26:24.140Z,477.0,30.21,61.51,2026-09-04 13:11:24.140,1605.079166666667
Pulse experiments,pioreactor01,2026-09-04T07:26:54.142Z,476.0,30.19,61.52,2026-09-04 13:11:54.142,1605.0875
Pulse experiments,pioreactor01,2026-09-04T07:27:24.147Z,476.0,30.15,61.54,2026-09-04 13:12:24.147,1605.095833333333
Pulse experiments,pioreactor01,2026-09-04T07:27:54.140Z,477.0,30.15,61.55,2026-09-04 13:12:54.140,1605.104166666667
Pulse experiments,pioreactor01,2026-09-04T07:28:24.144Z,476.0,30.14,61.62,2026-09-04 13:13:24.144,1605.1125
Pulse experiments,pioreactor01,2026-09-04T07:28:54.143Z,473.0,30.16,61.61,2026-09-04 13:13:54.143,1605.120833333333
Pulse experiments,pioreactor01,2026-09-04T07:29:24.143Z,473.0,30.11,61.73,2026-09-04 13:14:24.143,1605.129166666667
Pulse experiments,pioreactor01,2026-09-04T07:29:54.141Z,476.0,30.11,61.79,2026-09-04 13:14:54.141,1605.1375
Pulse experiments,pioreactor01,2026-09-04T07:30:24.141Z,474.0,30.12,61.8,2026-09-04 13:15:24.141,1605.145833333333
Pulse experiments,pioreactor01,2026-09-04T07:30:54.146Z,473.0,30.11,61.72,2026-09-04 13:15:54.146,1605.154166666667
Pulse experiments,pioreactor01,2026-09-04T07:31:24.142Z,468.0,30.13,61.7,2026-09-04 13:16:24.142,1605.1625
Pulse experiments,pioreactor01,2026-09-04T07:31:54.144Z,472.0,30.11,61.74,2026-09-04 13:16:54.144,1605.170833333333
Pulse experiments,pioreactor01,2026-09-04T07:32:24.143Z,477.0,30.07,61.89,2026-09-04 13:17:24.143,1605.179166666667
Pulse experiments,pioreactor01,2026-09-04T07:32:54.145Z,482.0,30.11,61.87,2026-09-04 13:17:54.145,1605.1875
Pulse experiments,pioreactor01,2026-09-04T07:33:24.143Z,488.0,30.12,61.88,2026-09-04 13:18:24.143,1605.195833333333
Pulse experiments,pioreactor01,2026-09-04T07:33:54.146Z,490.0,30.19,61.75,2026-09-04 13:18:54.146,1605.204166666667
Pulse experiments,pioreactor01,2026-09-04T07:34:24.145Z,487.0,30.24,61.63,2026-09-04 13:19:24.145,1605.2125
Pulse experiments,pioreactor01,2026-09-04T07:34:54.149Z,481.0,30.26,61.59,2026-09-04 13:19:54.149,1605.220833333333
Pulse experiments,pioreactor01,2026-09-04T07:35:24.144Z,487.0,30.25,61.52,2026-09-04 13:20:24.144,1605.229166666667
Pulse experiments,pioreactor01,2026-09-04T07:35:54.146Z,486.0,30.29,61.51,2026-09-04 13:20:54.146,1605.2375
Pulse experiments,pioreactor01,2026-09-04T07:36:24.149Z,490.0,30.29,61.49,2026-09-04 13:21:24.149,1605.245833333333
Pulse experiments,pioreactor01,2026-09-04T07:36:54.145Z,490.0,30.31,61.38,2026-09-04 13:21:54.145,1605.254166666667
Pulse experiments,pioreactor01,2026-09-04T07:37:24.149Z,491.0,30.32,61.32,2026-09-04 13:22:24.149,1605.2625
Pulse experiments,pioreactor01,2026-09-04T07:37:54.152Z,494.0,30.34,61.23,2026-09-04 13:22:54.152,1605.270833333333
Pulse experiments,pioreactor01,2026-09-04T07:38:24.146Z,490.0,30.35,61.13,2026-09-04 13:23:24.146,1605.279166666667
Pulse experiments,pioreactor01,2026-09-04T07:38:54.148Z,491.0,30.39,61.17,2026-09-04 13:23:54.148,1605.2875
Pulse experiments,pioreactor01,2026-09-04T07:39:24.149Z,490.0,30.38,61.08,2026-09-04 13:24:24.149,1605.295833333333
Pulse experiments,pioreactor01,2026-09-04T07:39:54.147Z,490.0,30.43,61.01,2026-09-04 13:24:54.147,1605.304166666667
Pulse experiments,pioreactor01,2026-09-04T07:40:24.149Z,493.0,30.43,61.08,2026-09-04 13:25:24.149,1605.3125
Pulse experiments,pioreactor01,2026-09-04T07:40:54.148Z,495.0,30.44,61.03,2026-09-04 13:25:54.148,1605.320833333333
Pulse experiments,pioreactor01,2026-09-04T07:41:24.147Z,493.0,30.5,60.92,2026-09-04 13:26:24.147,1605.329166666667
Pulse experiments,pioreactor01,2026-09-04T07:41:54.154Z,492.0,30.5,60.93,2026-09-04 13:26:54.154,1605.3375
Pulse experiments,pioreactor01,2026-09-04T07:42:24.152Z,493.0,30.52,60.9,2026-09-04 13:27:24.152,1605.345833333333
Pulse experiments,pioreactor01,2026-09-04T07:42:54.155Z,495.0,30.44,60.88,2026-09-04 13:27:54.155,1605.354166666667
Pulse experiments,pioreactor01,2026-09-04T07:43:24.151Z,497.0,30.43,60.96,2026-09-04 13:28:24.151,1605.3625
Pulse experiments,pioreactor01,2026-09-04T07:43:54.152Z,493.0,30.42,60.91,2026-09-04 13:28:54.152,1605.370833333333
Pulse experiments,pioreactor01,2026-09-04T07:44:24.149Z,497.0,30.43,60.8,2026-09-04 13:29:24.149,1605.379166666667
Pulse experiments,pioreactor01,2026-09-04T07:44:54.149Z,497.0,30.48,60.77,2026-09-04 13:29:54.149,1605.3875
Pulse experiments,pioreactor01,2026-09-04T07:45:24.150Z,496.0,30.5,60.75,2026-09-04 13:30:24.150,1605.395833333333
Pulse experiments,pioreactor01,2026-09-04T07:45:54.150Z,500.0,30.55,60.76,2026-09-04 13:30:54.150,1605.404166666667
Pulse experiments,pioreactor01,2026-09-04T07:46:24.150Z,499.0,30.61,60.69,2026-09-04 13:31:24.150,1605.4125
Pulse experiments,pioreactor01,2026-09-04T07:46:54.151Z,500.0,30.66,60.67,2026-09-04 13:31:54.151,1605.420833333333
Pulse experiments,pioreactor01,2026-09-04T07:47:24.150Z,500.0,30.68,60.6,2026-09-04 13:32:24.150,1605.429166666667
Pulse experiments,pioreactor01,2026-09-04T07:47:54.150Z,500.0,30.71,60.4,2026-09-04 13:32:54.150,1605.4375
Pulse experiments,pioreactor01,2026-09-04T07:48:24.152Z,496.0,30.74,60.3,2026-09-04 13:33:24.152,1605.445833333333
Pulse experiments,pioreactor01,2026-09-04T07:48:54.154Z,494.0,30.81,60.29,2026-09-04 13:33:54.154,1605.454166666667
Pulse experiments,pioreactor01,2026-09-04T07:49:24.152Z,495.0,30.85,60.26,2026-09-04 13:34:24.152,1605.4625
Pulse experiments,pioreactor01,2026-09-04T07:49:54.155Z,496.0,30.86,60.25,2026-09-04 13:34:54.155,1605.470833333333
Pulse experiments,pioreactor01,2026-09-04T07:50:24.153Z,495.0,30.89,60.16,2026-09-04 13:35:24.153,1605.479166666667
Pulse experiments,pioreactor01,2026-09-04T07:50:54.154Z,493.0,30.83,60.12,2026-09-04 13:35:54.154,1605.4875
Pulse experiments,pioreactor01,2026-09-04T07:51:24.152Z,497.0,30.87,60.03,2026-09-04 13:36:24.152,1605.495833333333
Pulse experiments,pioreactor01,2026-09-04T07:51:54.154Z,499.0,30.91,59.97,2026-09-04 13:36:54.154,1605.504166666667
Pulse experiments,pioreactor01,2026-09-04T07:52:24.154Z,501.0,30.94,59.96,2026-09-04 13:37:24.154,1605.5125
Pulse experiments,pioreactor01,2026-09-04T07:52:54.152Z,505.0,30.93,60.04,2026-09-04 13:37:54.152,1605.520833333333
Pulse experiments,pioreactor01,2026-09-04T07:53:24.153Z,502.0,30.92,60.02,2026-09-04 13:38:24.153,1605.529166666667
Pulse experiments,pioreactor01,2026-09-04T07:53:54.154Z,496.0,30.96,59.89,2026-09-04 13:38:54.154,1605.5375
Pulse experiments,pioreactor01,2026-09-04T07:54:24.154Z,502.0,30.99,59.77,2026-09-04 13:39:24.154,1605.545833333333
Pulse experiments,pioreactor01,2026-09-04T07:54:54.155Z,499.0,31.03,59.74,2026-09-04 13:39:54.155,1605.554166666667
Pulse experiments,pioreactor01,2026-09-04T07:55:24.181Z,500.0,31.04,59.67,2026-09-04 13:40:24.181,1605.5625
Pulse experiments,pioreactor01,2026-09-04T07:55:54.156Z,502.0,31.03,59.69,2026-09-04 13:40:54.156,1605.570833333333
Pulse experiments,pioreactor01,2026-09-04T07:56:24.158Z,506.0,31.06,59.73,2026-09-04 13:41:24.158,1605.579166666667
Pulse experiments,pioreactor01,2026-09-04T07:56:54.154Z,505.0,31.08,59.69,2026-09-04 13:41:54.154,1605.5875
Pulse experiments,pioreactor01,2026-09-04T07:57:24.157Z,505.0,31.08,59.61,2026-09-04 13:42:24.157,1605.595833333333
Pulse experiments,pioreactor01,2026-09-04T07:57:54.158Z,506.0,31.07,59.57,2026-09-04 13:42:54.158,1605.604166666667
Pulse experiments,pioreactor01,2026-09-04T07:58:24.161Z,507.0,31.07,59.54,2026-09-04 13:43:24.161,1605.6125
Pulse experiments,pioreactor01,2026-09-04T07:58:54.160Z,510.0,31.08,59.5,2026-09-04 13:43:54.160,1605.620833333333
Pulse experiments,pioreactor01,2026-09-04T07:59:24.160Z,511.0,31.07,59.58,2026-09-04 13:44:24.160,1605.629166666667
Pulse experiments,pioreactor01,2026-09-04T07:59:54.160Z,512.0,31.07,59.64,2026-09-04 13:44:54.160,1605.6375
Pulse experiments,pioreactor01,2026-09-04T08:00:24.156Z,516.0,31.1,59.58,2026-09-04 13:45:24.156,1605.645833333333
Pulse experiments,pioreactor01,2026-09-04T08:00:54.167Z,515.0,31.1,59.46,2026-09-04 13:45:54.167,1605.654166666667
