experiment,pioreactor_unit,timestamp,rate,timestamp_localtime,hours_since_experiment_created
experiment June,pioreactor01,2026-06-09T13:04:05.346Z,0.018700256332,2026-06-09 18:49:05.346,26.413055555556
experiment June,pioreactor01,2026-06-09T13:04:10.350Z,0.018700256332,2026-06-09 18:49:10.350,26.414444444444
experiment June,pioreactor01,2026-06-09T13:04:15.346Z,0.018700256332,2026-06-09 18:49:15.346,26.415833333333
experiment June,pioreactor01,2026-06-09T13:04:20.346Z,0.018700256332,2026-06-09 18:49:20.346,26.417222222222
experiment June,pioreactor01,2026-06-09T13:04:25.352Z,0.018700256332,2026-06-09 18:49:25.352,26.418611111111
experiment June,pioreactor01,2026-06-09T13:04:30.348Z,0.023070862506,2026-06-09 18:49:30.348,26.42
experiment June,pioreactor01,2026-06-09T13:04:35.344Z,0.02745843853,2026-06-09 18:49:35.344,26.421388888889
experiment June,pioreactor01,2026-06-09T13:04:40.344Z,0.031459224981,2026-06-09 18:49:40.344,26.422777777778
experiment June,pioreactor01,2026-06-09T13:04:45.350Z,0.036550280717,2026-06-09 18:49:45.350,26.424166666667
experiment June,pioreactor01,2026-06-09T13:04:50.343Z,0.040233282956,2026-06-09 18:49:50.343,26.425555555556
experiment June,pioreactor01,2026-06-09T13:04:55.348Z,0.043726050814,2026-06-09 18:49:55.348,26.426944444444
experiment June,pioreactor01,2026-06-09T13:05:00.345Z,0.047238387664,2026-06-09 18:50:00.345,26.428333333333
experiment June,pioreactor01,2026-06-09T13:05:05.361Z,0.05056381103,2026-06-09 18:50:05.361,26.429722222222
experiment June,pioreactor01,2026-06-09T13:05:10.345Z,0.053208929552,2026-06-09 18:50:10.345,26.431111111111
experiment June,pioreactor01,2026-06-09T13:05:20.345Z,0.057046603186,2026-06-09 18:50:20.345,26.433888888889
experiment June,pioreactor01,2026-06-09T13:05:25.345Z,0.059769060002,2026-06-09 18:50:25.345,26.435277777778
experiment June,pioreactor01,2026-06-09T13:05:30.345Z,0.062492020944,2026-06-09 18:50:30.345,26.436666666667
experiment June,pioreactor01,2026-06-09T13:05:35.344Z,0.064795007326,2026-06-09 18:50:35.344,26.438055555556
experiment June,pioreactor01,2026-06-09T13:05:40.346Z,0.067876877504,2026-06-09 18:50:40.346,26.439444444444
experiment June,pioreactor01,2026-06-09T13:05:45.350Z,0.071338860442,2026-06-09 18:50:45.350,26.440833333333
experiment June,pioreactor01,2026-06-09T13:05:50.345Z,0.074977270444,2026-06-09 18:50:50.345,26.442222222222
experiment June,pioreactor01,2026-06-09T13:05:55.347Z,0.078321567863,2026-06-09 18:50:55.347,26.443611111111
experiment June,pioreactor01,2026-06-09T13:06:00.362Z,0.08156316283,2026-06-09 18:51:00.362,26.445
experiment June,pioreactor01,2026-06-09T13:06:10.478Z,0.083760135115,2026-06-09 18:51:10.478,26.447777777778
experiment June,pioreactor01,2026-06-09T13:06:15.344Z,0.086810410316,2026-06-09 18:51:15.344,26.449166666667
experiment June,pioreactor01,2026-06-09T13:06:20.342Z,0.091192309672,2026-06-09 18:51:20.342,26.450555555556
experiment June,pioreactor01,2026-06-09T13:06:25.346Z,0.095096308744,2026-06-09 18:51:25.346,26.451944444444
experiment June,pioreactor01,2026-06-09T13:06:30.342Z,0.098657833361,2026-06-09 18:51:30.342,26.453333333333
experiment June,pioreactor01,2026-06-09T13:06:35.344Z,0.101590036607,2026-06-09 18:51:35.344,26.454722222222
experiment June,pioreactor01,2026-06-09T13:06:45.343Z,0.105253556353,2026-06-09 18:51:45.343,26.4575
experiment June,pioreactor01,2026-06-09T13:06:50.345Z,0.107639774366,2026-06-09 18:51:50.345,26.458888888889
experiment June,pioreactor01,2026-06-09T13:06:55.344Z,0.110460333963,2026-06-09 18:51:55.344,26.460277777778
experiment June,pioreactor01,2026-06-09T13:07:05.342Z,0.114109270108,2026-06-09 18:52:05.342,26.463055555556
experiment June,pioreactor01,2026-06-09T13:07:10.343Z,0.117333399997,2026-06-09 18:52:10.343,26.464444444444
experiment June,pioreactor01,2026-06-09T13:07:15.342Z,0.119814030735,2026-06-09 18:52:15.342,26.465833333333
experiment June,pioreactor01,2026-06-09T13:07:20.348Z,0.120635935084,2026-06-09 18:52:20.348,26.467222222222
experiment June,pioreactor01,2026-06-09T13:07:25.341Z,0.122658378384,2026-06-09 18:52:25.341,26.468611111111
experiment June,pioreactor01,2026-06-09T13:07:30.342Z,0.124552600218,2026-06-09 18:52:30.342,26.47
experiment June,pioreactor01,2026-06-09T13:07:35.348Z,0.127019286896,2026-06-09 18:52:35.348,26.471388888889
experiment June,pioreactor01,2026-06-09T13:07:40.344Z,0.129465181506,2026-06-09 18:52:40.344,26.472777777778
experiment June,pioreactor01,2026-06-09T13:07:45.345Z,0.132028419628,2026-06-09 18:52:45.345,26.474166666667
experiment June,pioreactor01,2026-06-09T13:07:50.347Z,0.134551650286,2026-06-09 18:52:50.347,26.475555555556
experiment June,pioreactor01,2026-06-09T13:07:55.345Z,0.136722795263,2026-06-09 18:52:55.345,26.476944444444
experiment June,pioreactor01,2026-06-09T13:08:00.343Z,0.139032983769,2026-06-09 18:53:00.343,26.478333333333
experiment June,pioreactor01,2026-06-09T13:08:05.344Z,0.142044427836,2026-06-09 18:53:05.344,26.479722222222
experiment June,pioreactor01,2026-06-09T13:08:10.343Z,0.14399941537,2026-06-09 18:53:10.343,26.481111111111
experiment June,pioreactor01,2026-06-09T13:08:15.345Z,0.145454123557,2026-06-09 18:53:15.345,26.4825
experiment June,pioreactor01,2026-06-09T13:08:20.348Z,0.146656367032,2026-06-09 18:53:20.348,26.483888888889
experiment June,pioreactor01,2026-06-09T13:08:25.344Z,0.148971149156,2026-06-09 18:53:25.344,26.485277777778
experiment June,pioreactor01,2026-06-09T13:08:30.346Z,0.151933882997,2026-06-09 18:53:30.346,26.486666666667
experiment June,pioreactor01,2026-06-09T13:08:35.350Z,0.153521434028,2026-06-09 18:53:35.350,26.488055555556
experiment June,pioreactor01,2026-06-09T13:08:40.343Z,0.153657498806,2026-06-09 18:53:40.343,26.489444444444
experiment June,pioreactor01,2026-06-09T13:08:45.347Z,0.153870857487,2026-06-09 18:53:45.347,26.490833333333
experiment June,pioreactor01,2026-06-09T13:08:50.342Z,0.152577779837,2026-06-09 18:53:50.342,26.492222222222
experiment June,pioreactor01,2026-06-09T13:08:55.342Z,0.151716260601,2026-06-09 18:53:55.342,26.493611111111
experiment June,pioreactor01,2026-06-09T13:09:00.343Z,0.150045612302,2026-06-09 18:54:00.343,26.495
experiment June,pioreactor01,2026-06-09T13:09:05.342Z,0.147904023445,2026-06-09 18:54:05.342,26.496388888889
experiment June,pioreactor01,2026-06-09T13:09:10.343Z,0.147007741384,2026-06-09 18:54:10.343,26.497777777778
experiment June,pioreactor01,2026-06-09T13:09:15.343Z,0.145833406024,2026-06-09 18:54:15.343,26.499166666667
experiment June,pioreactor01,2026-06-09T13:09:20.342Z,0.144810990199,2026-06-09 18:54:20.342,26.500555555556
experiment June,pioreactor01,2026-06-09T13:09:25.343Z,0.144257791742,2026-06-09 18:54:25.343,26.501944444444
experiment June,pioreactor01,2026-06-09T13:09:30.343Z,0.142293976296,2026-06-09 18:54:30.343,26.503333333333
experiment June,pioreactor01,2026-06-09T13:09:35.343Z,0.140340711756,2026-06-09 18:54:35.343,26.504722222222
experiment June,pioreactor01,2026-06-09T13:09:45.345Z,0.139689825877,2026-06-09 18:54:45.345,26.5075
experiment June,pioreactor01,2026-06-09T13:09:55.343Z,0.137520538153,2026-06-09 18:54:55.343,26.510277777778
experiment June,pioreactor01,2026-06-09T13:10:00.342Z,0.135510568512,2026-06-09 18:55:00.342,26.511666666667
experiment June,pioreactor01,2026-06-09T13:10:05.344Z,0.134494973796,2026-06-09 18:55:05.344,26.513055555556
experiment June,pioreactor01,2026-06-09T13:10:10.342Z,0.131861533039,2026-06-09 18:55:10.342,26.514444444444
experiment June,pioreactor01,2026-06-09T13:10:15.344Z,0.130283193903,2026-06-09 18:55:15.344,26.515833333333
experiment June,pioreactor01,2026-06-09T13:10:20.346Z,0.12782926288,2026-06-09 18:55:20.346,26.517222222222
experiment June,pioreactor01,2026-06-09T13:10:25.344Z,0.125587337368,2026-06-09 18:55:25.344,26.518611111111
experiment June,pioreactor01,2026-06-09T13:10:30.343Z,0.123914889579,2026-06-09 18:55:30.343,26.52
experiment June,pioreactor01,2026-06-09T13:10:35.344Z,0.121732950118,2026-06-09 18:55:35.344,26.521388888889
experiment June,pioreactor01,2026-06-09T13:10:40.344Z,0.119327583105,2026-06-09 18:55:40.344,26.522777777778
experiment June,pioreactor01,2026-06-09T13:10:45.347Z,0.117188080226,2026-06-09 18:55:45.347,26.524166666667
experiment June,pioreactor01,2026-06-09T13:10:55.347Z,0.114908841712,2026-06-09 18:55:55.347,26.526944444444
experiment June,pioreactor01,2026-06-09T13:11:00.342Z,0.11282434077,2026-06-09 18:56:00.342,26.528333333333
experiment June,pioreactor01,2026-06-09T13:11:10.342Z,0.111560734948,2026-06-09 18:56:10.342,26.531111111111
experiment June,pioreactor01,2026-06-09T13:11:15.346Z,0.109224145145,2026-06-09 18:56:15.346,26.5325
experiment June,pioreactor01,2026-06-09T13:11:20.343Z,0.107399768662,2026-06-09 18:56:20.343,26.533888888889
experiment June,pioreactor01,2026-06-09T13:11:25.342Z,0.106771338582,2026-06-09 18:56:25.342,26.535277777778
experiment June,pioreactor01,2026-06-09T13:11:30.342Z,0.105536282178,2026-06-09 18:56:30.342,26.536666666667
experiment June,pioreactor01,2026-06-09T13:11:35.342Z,0.104002066263,2026-06-09 18:56:35.342,26.538055555556
experiment June,pioreactor01,2026-06-09T13:11:40.342Z,0.1024784817,2026-06-09 18:56:40.342,26.539444444444
experiment June,pioreactor01,2026-06-09T13:11:45.343Z,0.1013256589,2026-06-09 18:56:45.343,26.540833333333
experiment June,pioreactor01,2026-06-09T13:11:50.344Z,0.099861121656,2026-06-09 18:56:50.344,26.542222222222
experiment June,pioreactor01,2026-06-09T13:11:55.342Z,0.098301554342,2026-06-09 18:56:55.342,26.543611111111
experiment June,pioreactor01,2026-06-09T13:12:05.342Z,0.097189452195,2026-06-09 18:57:05.342,26.546388888889
experiment June,pioreactor01,2026-06-09T13:12:10.345Z,0.095629387127,2026-06-09 18:57:10.345,26.547777777778
experiment June,pioreactor01,2026-06-09T13:12:15.346Z,0.093834634125,2026-06-09 18:57:15.346,26.549166666667
experiment June,pioreactor01,2026-06-09T13:12:20.342Z,0.092136675485,2026-06-09 18:57:20.342,26.550555555556
experiment June,pioreactor01,2026-06-09T13:12:25.344Z,0.08990023018,2026-06-09 18:57:25.344,26.551944444444
experiment June,pioreactor01,2026-06-09T13:12:30.342Z,0.08833066917,2026-06-09 18:57:30.342,26.553333333333
experiment June,pioreactor01,2026-06-09T13:12:35.344Z,0.086200788208,2026-06-09 18:57:35.344,26.554722222222
